row_id,county_code,state,population,renter_occupied_households,pct_renter_occupied,evictions,rent_burden,pct_white,pct_af_am,pct_hispanic,pct_am_ind,pct_asian,pct_nh_pi,pct_multiple,pct_other,poverty_rate,rucc,urban_influence,economic_typology,pct_civilian_labor,pct_unemployment,pct_uninsured_adults,pct_uninsured_children,pct_adult_obesity,pct_adult_smoking,pct_diabetes,pct_low_birthweight,pct_excessive_drinking,pct_physical_inactivity,air_pollution_particulate_matter_value,homicides_per_100k,motor_vehicle_crash_deaths_per_100k,heart_disease_mortality_per_100k,pop_per_dentist,pop_per_primary_care_physician,pct_female,pct_below_18_years_of_age,pct_aged_65_years_and_older,pct_adults_less_than_a_high_school_diploma,pct_adults_with_high_school_diploma,pct_adults_with_some_college,pct_adults_bachelors_or_higher,birth_rate_per_1k,death_rate_per_1k
44,a02a8b1,842bd12,37621.0,6097.0,52.671,9.0,44.984,0.897300723361872,0.006670221435254586,0.0667726390132499,0.00010060665814863629,0.011167339054498628,0.0024950451220861797,0.015292212038592715,0.00020121331629727258,28.582,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.499,0.032,0.193,0.106,0.26,0.031,0.059,0.05,0.032,0.212,9.699288570451053,,7.880000000000001,253,2020.0,1800.0,0.512,0.265,0.058,0.04613841524573721,0.15947843530591777,0.4473420260782347,0.3470411233701103,29.034900003,3.2760032760000004
45,2a20ac7,20d32fc,325767.0,58865.0,47.201,3815.0,30.294,0.4536805409043873,0.3541195736258878,0.10702552819554537,0.013341772406240895,0.023749962325567375,0.0023106985342134082,0.04255703909099128,0.0032148849171664807,14.322,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.39,0.081,0.212,0.06,0.336,0.222,0.121,0.1,0.113,0.305,12.281310273618018,8.52,17.66,284,1200.0,1320.0,0.512,0.262,0.101,0.09970089730807577,0.2612163509471585,0.4047856430707876,0.23429710867397802,18.115137548,7.3042439648
46,dc0571b,4522abc,7306.0,1135.0,39.341,0.0,29.593,0.3341051307897285,0.6217626922424376,0.012385353147237002,0.0,0.020958292996936103,0.0,0.010788530823660917,0.0,25.103,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.375,0.097,0.273,0.078,0.368,,0.161,0.161,,0.35,12.636647704909873,,21.19,344,7609.0,3769.0,0.535,0.22,0.197,0.26919242273180466,0.353938185443669,0.2293120638085743,0.14755732801595214,11.195577056,12.577747063
47,426bbb1,a952566,98922.0,20310.0,46.317,1723.0,28.886,0.6066572620584086,0.2758551690328261,0.05885884083200769,0.0008003921921741654,0.02462206481175776,0.0012105931906634252,0.02981460915848766,0.0021810687236746007,16.137,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.501,0.059,0.225,0.062,0.353,0.264,0.108,0.109,0.13,0.255,12.861180754082248,10.35,8.9,340,1839.0,1379.0,0.522,0.22,0.144,0.15531062124248496,0.3046092184368737,0.3036072144288577,0.23647294589178355,14.129478315999998,11.746071653
48,b9b919f,528ea9f,15803.0,1726.0,21.925,6.0,30.452,0.9775502166207167,0.001514830187535977,0.006816735843911897,0.00040395471667626053,0.0057058603730521795,0.0,0.008008402258106865,0.0,18.026,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Nonspecialized,0.332,0.097,0.227,0.063,0.369,0.337,0.146,0.15,,0.344,13.098368108858082,,37.06,400,5310.0,1600.0,0.505,0.233,0.147,0.22754491017964074,0.4141716566866267,0.2405189620758483,0.11776447105788422,13.984692431,11.779898579000001
49,f730f25,20d32fc,212219.0,38403.0,42.72,1474.0,31.974,0.7677256722151089,0.14222551216389245,0.05391725352112676,0.0038312259923175417,0.013554337387964148,0.0004001280409731114,0.01693541933418694,0.0014104513444302175,11.493,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Recreation,0.514,0.059,0.229,0.073,0.257,0.181,0.105,0.091,0.182,0.211,11.815348289612759,5.34,10.26,242,1439.0,1130.0,0.515,0.197,0.148,0.08191808191808193,0.22177822177822182,0.32467532467532473,0.37162837162837165,10.735343067999999,8.1609091057
50,9a12bc7,9e0007d,11143.0,1188.0,24.243,,26.851,0.8771042597883545,0.03136852793899513,0.06569372131686096,0.001503220475654797,0.004977551243890056,0.0,0.01866581716458771,0.0006869020716568278,15.958,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Nonspecialized,0.375,0.075,0.309,0.085,0.336,0.205,0.124,0.079,,0.281,11.206083021586235,,20.28,340,2859.0,2810.0,0.499,0.241,0.176,0.18473895582329314,0.3554216867469879,0.3132530120481927,0.14658634538152607,9.399855386799999,14.09978308
51,045f485,4522abc,18303.0,1725.0,22.479,,33.359,0.8843274307247184,0.026129234317985226,0.06299651013651233,0.0032015271881245216,0.012766338228422006,0.0,0.009982401543096334,0.0005965578611412151,11.382,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.445,0.066,0.292,0.125,0.279,0.276,0.108,0.1,,0.272,13.41043672847443,,26.2,290,18320.0,9120.0,0.49,0.242,0.143,0.21943887775551102,0.4529058116232465,0.2154308617234469,0.11222444889779559,11.480742420999999,7.7084984829
52,2203777,698ab34,38010.0,3951.0,26.855,297.0,31.8,0.5652642396065088,0.37810657381448853,0.029781205415490213,0.007712184852989593,0.0003990781295208069,0.010266284881922756,0.00807135516955832,0.0003990781295208069,17.608,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.442,0.076,0.277,0.098,0.367,0.242,0.161,0.109,0.105,0.315,12.472470875237917,14.73,38.77,326,4280.0,1930.0,0.519,0.237,0.173,0.17864271457085829,0.3782435129740519,0.3023952095808383,0.1407185628742515,11.597272787,13.847885086
53,b4187cb,5086a32,133938.0,17828.0,30.213,12.0,31.055,0.8824067466101098,0.02298792807100425,0.06813955592187923,0.00461366811744248,0.006764702926010433,0.0006030938715611084,0.013891262174957529,0.00059304230703509,13.743,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Nonspecialized,0.439,0.068,0.125,0.046,0.277,0.235,0.097,0.08,0.204,0.255,13.235637361080709,2.21,10.9,286,2000.0,1969.0,0.506,0.212,0.172,0.11811811811811812,0.35435435435435436,0.3173173173173174,0.21021021021021022,10.800611355,10.415683907
54,a228e11,e74aca3,37636.0,2835.0,16.39,44.0,26.544,0.9555689844763877,0.001981316188343917,0.016326045391953873,0.009431065056517043,0.004388615357181776,0.0,0.012303973529615724,0.0,6.479,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Recreation,0.544,0.063,0.133,0.054,0.296,0.183,0.083,0.06,0.275,0.234,10.922101754536316,,21.62,251,2899.0,3399.0,0.49,0.215,0.172,0.09709709709709709,0.4354354354354354,0.31231231231231227,0.15515515515515513,8.7507503502,9.1242579871
55,2fa2d23,4522abc,5114.0,576.0,35.694,0.0,25.538,0.7105491632321095,0.23916492859780253,0.04399892223098186,0.0,0.0015867154989172411,0.0,0.0047002704401888085,0.0,18.495,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",Micropolitan adjacent to a small metro area,Manufacturing-dependent,0.427,0.076,0.271,0.122,0.291,,0.129,0.08,,0.277,12.799615018536977,,34.25,302,,,0.517,0.281,0.144,0.2276830491474423,0.3440320962888666,0.28084252758274825,0.1474423269809428,9.6078431373,6.0784313725
56,9eda843,e2f94fa,17090.0,1792.0,25.091,10.0,25.069,0.6889602891711432,0.009669160098398515,0.2719614438475827,0.008695215623274261,0.003122646719212812,0.0018173603092524724,0.015573070937296048,0.00020081329384005221,13.942,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Manufacturing-dependent,0.513,0.041,0.194,0.068,0.291,0.129,0.081,0.06,0.161,0.311,10.503111696247093,,14.34,220,2979.0,2460.0,0.493,0.265,0.164,0.22532402791625122,0.3569292123629112,0.2841475573280159,0.13359920239282153,14.619713407,9.6304461333
57,d45e68b,176f5f0,11143.0,1230.0,30.033,14.0,24.1,0.6205956648062543,0.004363149854728078,0.3393771778308057,0.0054813942110885925,0.003764090378106374,0.0011082600317501524,0.025310262887266996,0.0,12.684,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Farm-dependent,0.49,0.069,0.263,0.106,0.258,0.235,0.092,0.06,0.164,0.255,9.882836076401269,,,199,,2789.0,0.49,0.282,0.137,0.24275724275724278,0.35264735264735264,0.2997002997002997,0.1048951048951049,13.328562482999999,7.5140889167
58,470a82d,9dda412,10226.0,998.0,23.336,2.0,23.661,0.9348319096857985,0.002008092312303312,0.03241920175832959,0.0009091363204955293,0.024586642689445028,0.0,0.005245017233628054,0.0,8.82,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Farm-dependent,0.615,0.042,0.111,0.07,0.3,0.121,0.082,0.08,,0.231,12.870278027068455,,14.01,198,2590.0,5100.0,0.493,0.223,0.2,0.08743718592964825,0.34673366834170855,0.3758793969849247,0.18994974874371862,10.731183845,10.926296277999999
59,383827b,0f8930b,98381.0,8731.0,23.242,611.0,31.057,0.8722289560940427,0.022599096436835723,0.07664259168361265,0.003916776022518958,0.0028950083644705337,0.000701213098660683,0.02091618500005009,0.000100173299808669,9.536,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Manufacturing-dependent,0.485,0.064,0.154,0.038,0.325,0.169,0.116,0.071,0.207,0.24,12.834981014940357,,14.7,288,2539.0,3099.0,0.496,0.225,0.159,0.10089910089910091,0.3656343656343657,0.3396603396603397,0.19380619380619382,10.917561272,10.046586996
60,e339fd1,e2f94fa,35036.0,3917.0,25.528,94.0,26.14,0.9099616092137887,0.029962808925857794,0.03350195952971287,0.00019995201151723585,0.005078781092537791,0.0,0.019885227545389107,0.0014096616811965126,11.207,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.507,0.059,0.14,0.04,0.353,0.206,0.095,0.081,0.262,0.287,10.336173047722587,,14.82,317,2649.0,1610.0,0.492,0.216,0.179,0.086,0.416,0.342,0.156,12.102317013,12.839226245
61,dafe063,1b0d913,18240.0,1793.0,29.867,-1.0,23.228,0.16979498127039108,0.03925162121883433,0.7801385588270834,0.0,0.004531356990373383,0.0,0.003947315422725258,0.0023361662705925,18.561,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Mining-dependent,0.556,0.036,0.315,0.099,0.294,,0.089,0.091,,0.272,8.160992123115875,9.33,14.26,302,6990.0,3479.0,0.418,0.244,0.113,0.3432835820895522,0.33830845771144274,0.2388059701492537,0.07960199004975124,14.127198917000001,7.1447902571
62,dda3a6f,1dcfd4e,313101.0,48854.0,38.165,,34.776,0.7856344549554944,0.008332335448848443,0.13601165529078357,0.0021155151079711013,0.04270945595337884,0.0004989422424460145,0.023709735361034608,0.0009879056400431089,6.385,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.566,0.041,0.167,0.094,0.148,0.115,0.047,0.081,0.154,0.107,13.540104540722057,1.29,7.460000000000001,209,1119.0,819.0,0.5,0.206,0.111,0.0588235294117647,0.12662013958125623,0.22632103688933197,0.588235294117647,9.433977395,5.4595816138
63,a0711c9,20d32fc,37602.0,3934.0,24.021,92.0,28.685,0.8500673786681148,0.034182103421227295,0.10446710513083529,0.002695146724592208,0.0006033910577445242,0.0,0.007984874997485871,0.0,15.422,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.464,0.056,0.254,0.097,0.294,0.253,0.1,0.101,,0.283,12.779643624898918,2.76,20.84,278,5480.0,3469.0,0.504,0.223,0.172,0.225,0.344,0.312,0.119,10.886469672999999,11.729973377
64,4bcc45b,4522abc,8232.0,1073.0,28.168,0.0,25.729,0.5649830505084847,0.17189484315470538,0.2439126826195214,0.002919912402627921,0.0,0.0,0.014369568912932612,0.0019199424017279482,24.379,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Manufacturing-dependent,0.441,0.076,0.412,0.183,0.31,,0.11,0.07,,0.298,12.343773864032265,,37.09,343,8300.0,,0.497,0.295,0.113,0.3036072144288577,0.3927855711422846,0.22645290581162325,0.07715430861723446,16.886351212,9.1113405819
65,43b66dd,fb8cab1,3213.0,403.0,26.003,,16.022,0.9352636415968976,0.0012018138299483927,0.04415403415575103,0.01183635133360938,0.0,0.0,0.007544159083793692,0.0,3.359,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Mining-dependent,0.586,0.018,0.134,0.082,0.317,0.11,0.094,,0.205,0.305,10.019995542008575,,,279,1090.0,1040.0,0.489,0.217,0.208,0.1035175879396985,0.2994974874371859,0.3768844221105528,0.22010050251256283,12.39157373,14.250309789000001
66,b77da0f,528ea9f,23452.0,3372.0,37.886,0.0,28.825,0.9435699317714591,0.01694292439244818,0.011431011709090185,0.002800647525598116,0.004657814501792612,0.0,0.01598951246884031,0.004608157630771369,17.547,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Federal/State government-dependent,0.433,0.07,0.244,0.07,0.339,0.252,0.108,0.079,0.098,0.291,13.275106836360358,,19.01,302,2149.0,979.0,0.512,0.193,0.131,0.17782217782217782,0.31168831168831174,0.24075924075924077,0.26973026973026976,11.295009996,8.780427479
67,0d5011d,52acab4,50397.0,5041.0,26.732,87.0,28.318,0.7233112424145641,0.02397396997764293,0.06716105078249761,0.10167478441392526,0.004191951453209837,0.0011877195784094539,0.07829966464388374,0.0001996167358671351,17.256,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.383,0.069,0.324,0.141,0.332,0.247,0.128,0.07,0.095,0.367,10.754993879200608,4.91,34.64,379,6429.0,3889.0,0.494,0.241,0.16,0.185929648241206,0.3969849246231156,0.27738693467336684,0.13969849246231156,13.159739609,11.697546319
68,789fe9b,b795815,5741.0,592.0,24.26,5.0,20.196,0.948549934474445,0.00754294174728144,0.03580396354578286,0.0014105501145446724,0.00020007803043186844,0.0,0.006492532087514131,0.0,7.718,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Farm-dependent,0.576,0.024,0.159,0.07,0.294,0.133,0.092,0.07,0.237,0.314,10.332723616783232,,22.71,272,2000.0,1169.0,0.506,0.225,0.23,0.07092907092907093,0.39160839160839167,0.3516483516483517,0.18581418581418582,10.617589807,14.156786409
69,c522285,20d32fc,66816.0,6730.0,22.767,95.0,29.286,0.7160822753979064,0.11898915388362544,0.1253516786129696,0.003449681376691288,0.01368936961297955,0.0007853741462784201,0.018053663919514063,0.003598803050035292,9.117,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.466,0.049,0.226,0.101,0.255,0.205,0.098,0.081,0.172,0.213,12.480582775409529,6.14,24.04,186,4450.0,2210.0,0.516,0.209,0.216,0.13413413413413414,0.23123123123123124,0.2672672672672673,0.36736736736736736,9.2514469263,9.5474932279
70,6c5ae9d,1b0d913,4371311.0,688268.0,44.981,29251.0,29.758,0.3174010455563854,0.18337067463281057,0.4161115260144386,0.0017923823749066467,0.06536221060492906,0.000597460791635549,0.013164052775703263,0.0022006472491909387,14.866,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Mining-dependent,0.504,0.05,0.347,0.154,0.282,0.157,0.079,0.091,0.166,0.224,8.767884522540351,9.37,12.26,249,1680.0,1759.0,0.502,0.275,0.087,0.2055888223552894,0.2315369261477046,0.2694610778443114,0.2934131736526946,15.982821795,5.5051815314
71,4336613,1b0d913,16867.0,1412.0,17.882,15.0,23.583,0.768835049788911,0.07501930385776316,0.1387571323993943,0.004302002587218339,0.0036201000792210262,0.0,0.008774480801436006,0.0006919304860560965,10.074,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Manufacturing-dependent,0.433,0.053,0.325,0.192,0.292,0.214,0.132,0.079,,0.347,8.73491236933052,,53.84,287,5630.0,8449.0,0.506,0.227,0.221,0.1610337972166998,0.36282306163021866,0.30417495029821073,0.17196819085487075,12.253070739000002,12.910552584000001
72,2effc01,e2f94fa,7566.0,665.0,21.644,3.0,27.702,0.9542896832187471,0.009683621392549045,0.02569884138791862,0.0004026453801475695,0.001610581520590278,0.0,0.008314627100047309,0.0,10.211,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Farm-dependent,0.556,0.046,0.127,0.055,0.299,0.171,0.096,0.04,,0.267,12.206352786563576,,18.65,268,3799.0,7540.0,0.507,0.223,0.191,0.07422266800401202,0.3701103309929789,0.40220661985957873,0.15346038114343027,10.695893305,10.959989435999999
73,614c4fb,9d0874a,16593.0,1042.0,18.153,2.0,28.87,0.4579555985333817,0.5297151375961965,0.006023610943228978,0.00010072927998710666,0.00010072927998710666,0.0,0.006104194367218663,0.0,20.775,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.388,0.086,0.251,0.097,0.402,0.136,0.165,0.131,0.06,0.338,12.334360027646033,11.27,42.54,380,4150.0,5590.0,0.513,0.237,0.174,0.2102102102102102,0.3613613613613613,0.29429429429429427,0.13413413413413414,12.482957127999999,11.998182094
74,a835cc9,9d0874a,34681.0,3281.0,25.39,77.0,35.926,0.6714976332973367,0.30790347486450753,0.011162358830475462,0.00010092548671315968,0.005904140972719841,0.0,0.0034314665482474294,0.0,22.511,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.398,0.066,0.258,0.09,0.369,0.222,0.139,0.12,0.08,0.344,11.394345274986842,8.74,32.7,343,2959.0,2679.0,0.522,0.255,0.148,0.15752741774675974,0.3559322033898305,0.3349950149551347,0.1515453639082752,13.468401059000001,12.029469322
